,data_id,event_date,event_type,sub_event_type,actor1,assoc_actor_1,actor2,assoc_actor_2,admin1,admin2,admin3,location,latitude,longitude,source,notes,fatalities,timestamp
441,6081316,2018-02-08,Battles,Armed clash,Operation Olive Branch,Military Forces of Turkey (2016-),YPG: Peoples Protection Units,,Aleppo,A'zaz,A'zaz,Jabal Barsaya,36.6358,37.0324,Liveuamap,Turkish-led Operation Olive Branch forces advanced on YPG positions at Bafilun mount southwest of Jabal Barsaya. At least six airstrikes were employed in support of the maneuver. No injuries or fatalities were reported.,0,1571164584
442,6075444,2018-02-08,Battles,Armed clash,YPG: Peoples Protection Units,,Operation Olive Branch,Military Forces of Turkey (2016-),Aleppo,Afrin,Jandairis,Jandairis,36.3925,36.6896,Liveuamap,"YPG forces shelled Operation Olive Branch positions in Jandairis with MLRS BM-21 Grad rockets. In response, Turkish warplanes carried out raids on YPG positions including. No injuries or fatalities were reported.",0,1571164569
443,6082195,2018-02-08,Explosions/Remote violence,Shelling/artillery/missile attack,YPG: Peoples Protection Units,,Operation Olive Branch,Military Forces of Turkey (2016-),Aleppo,Afrin,Bulbul,Sheikh Khoraz,36.7335,36.8891,Liveuamap,"YPG forces targeted, likely with a guided missile or shelling, an Operation Olive Branch military vehicle in the town of Sheikh Khoraz. No injuries or fatalities were reported.",0,1571164585
444,6038881,2018-02-07,Battles,Armed clash,Military Forces of Turkey (2016-),Operation Olive Branch,YPG: Peoples Protection Units,HXP: Self-Defense Forces,Aleppo,Afrin,Bulbul,Sheikh Khoraz,36.7335,36.8891,SOHR; Liveuamap,"Violent clashes and exchange of targeting took place between Turkish and allied Olive Branch factions against YPG and Self-Defense Forces in the Sheikh Khoraz area of northern Afrin, where conflicting sources indicate who established control of the area. YPG fighters reportedly seized an ACV-15 that was abandoned. No fatalities reported.",0,1571164390
445,6077915,2018-02-07,Battles,Armed clash,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,Afrin,Raju,Ali Baski,36.7488,36.6721,Liveuamap,"Turkish forces repelled a YPG attack on a position of FSA Olive Branch forces in northwest Afrin, in the vicinity of Ali Baski town. No fatalities reported.",0,1571164573
446,6081363,2018-02-07,Battles,Armed clash,Operation Olive Branch,JSH: Free Syrian Army,YPG: Peoples Protection Units,,Aleppo,A'zaz,Aghtrin,Abla,36.4331,37.3551,Liveuamap,Clashes took place between YPG fighters and FSA Olive Branch factions near Abla village in northern Aleppo. No fatalities reported.,0,1571164584
447,5865050,2018-02-07,Battles,Armed clash,Military Forces of Turkey (2016-),Operation Olive Branch,YPG: Peoples Protection Units,HXP: Self-Defense Forces,Aleppo,Afrin,Jandairis,Qushla,36.3675,36.6067,SOHR,"Clashes took place between Turkish and allied Olive Branch factions against YPG and Self-Defense Forces in the Hama area in western Afrin. Clashes were accompanied by YPG and HDX targeting, likely machine gun, and Turkish shelling which resulted in an unknown number of fatalities, coded as 10, on both sides.",10,1567462276
448,6075837,2018-02-07,Battles,Armed clash,Operation Olive Branch,,YPG: Peoples Protection Units,,Aleppo,Afrin,Sharan,Tal Sakarkaya,36.6649,37.0191,Liveuamap,Olive Branch faction fighters took control of an underground tunnel system in Tal Sarkaya in northern Afrin from YPG fighters. No fatalities reported.,0,1571164569
449,6080631,2018-02-07,Battles,Non-state actor overtakes territory,Military Forces of Turkey (2016-),JWS: Syrian National Army,YPG: Peoples Protection Units,,Aleppo,Afrin,Bulbul,Tal Khawz,36.7570,36.8502,Liveuamap,"The FSA's National Army and Turkish forces took control of Tal Khawz in northern Afrin, likely following clashes with YPG fighters. No fatalities reported.",0,1571164583
450,5850023,2018-02-06,Battles,Armed clash,Military Forces of Turkey (2016-),Operation Olive Branch,YPG: Peoples Protection Units,HXP: Self-Defense Forces,Aleppo,Afrin,Raju,Raju,36.6770,36.6645,SOHR,"Turkish forces shelled areas in the Raju sub-district of northern Afrin as clashes took place between Turkish and allied Olive Branch forces against YPG and Self-Defense Forces in areas between the boundary of Raju and Sheikh Hadid sub-districts. Clashes were accompanied by exchange of shelling, where a large number of faction fighters were injured by YPG shelling. Fatalities reported on both sides with the unknown number coded as 10 and split, 5 each, between the 2 sub-districts.",5,1567462256
451,6076866,2018-02-06,Battles,Armed clash,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,Afrin,Sheikh El-Hadid,Hajj Bilal,36.5662,36.6323,Liveuamap,Clashes and exchange of fire took place between YPG and Turkish forces in Hajj Bilil village in western Afrin. No fatalities reported.,0,1571164570
452,6075857,2018-02-06,Explosions/Remote violence,Chemical weapon,YPG: Peoples Protection Units,,Operation Olive Branch,JSH: Free Syrian Army,Aleppo,Afrin,Bulbul,Sheikh Khoraz,36.7335,36.8891,Liveuamap,"YPG fighters fired a shell on Olive Branch FSA faction positions near Sheikh Khoraz in northern Afrin, injuring around 20 faction fighters. The factions accused YPG of using a shell with chlorine gas, a charge the group and other sources deny. The YPG claimed Turkish forces launched the chemical attack on its own FSA allies. No fatalities reported.",0,1571164569
453,6081123,2018-02-06,Battles,Non-state actor overtakes territory,Operation Olive Branch,,YPG: Peoples Protection Units,,Aleppo,Afrin,Sharan,Sharan,36.6213,36.9416,Liveuamap,Olive Branch factions reportedly took control of a YPG training camp in Afrin district's northern Sharan area. No fatalities reported.,0,1571164583
454,5866473,2018-02-06,Battles,Armed clash,Military Forces of Turkey (2016-),Operation Olive Branch,YPG: Peoples Protection Units,HXP: Self-Defense Forces,Aleppo,Afrin,Sheikh El-Hadid,Sheikh al-Hadid,36.5016,36.5992,SOHR,"Turkish forces shelled areas in the Sheikh al-Hadid sub-district of northern Afrin as clashes took place between Turkish and allied Olive Branch forces against YPG and Self-Defense Forces in areas between the boundary of Raju and Sheikh Hadid sub-districts. Clashes were accompanied by exchange of shelling, where a large number of faction fighters were injured by YPG shelling. Fatalities reported on both sides with the unknown number coded as 10 and split, 5 each, between the 2 sub-districts.",5,1567462278
455,5850391,2018-02-05,Battles,Armed clash,YPG: Peoples Protection Units,QSD: Syrian Democratic Forces,Operation Olive Branch,Military Forces of Turkey (2016-); Opposition Rebels (Syria); Islamist Militia (Syria),Aleppo,Afrin,Sheikh El-Hadid,Hajj Bilal,36.5662,36.6323,SOHR,"YPG-led QSD forces clashed heavily with the Turkish-led Operation Olive Branch (JSH and other Islamist faction groups) forces in and around the village of Hajj Bilal with losses reported on both sides. Given heavy fighting, fatalities are assumed. Unknown number of fatalities coded as 10.",10,1567462257
456,6077939,2018-02-05,Battles,Armed clash,Operation Olive Branch,Military Forces of Turkey (2016-); Opposition Rebels (Syria); Islamist Militia (Syria),YPG: Peoples Protection Units,,Aleppo,Afrin,Raju,Raju,36.6770,36.6645,Liveuamap,"Operation Olive Branch forces, led by the Turkish military, launched a new operation against YPG forces in the mountains in the Raju district backed by M60-T Sabra tanks. Neither injuries nor fatalities reported.",0,1571164573
457,6077844,2018-02-05,Explosions/Remote violence,Shelling/artillery/missile attack,YPG: Peoples Protection Units,QSD: Syrian Democratic Forces,Military Forces of Turkey (2016-),,Aleppo,Afrin,Bulbul,Bulbul,36.7697,36.8193,Liveuamap,"YPG/QSD fighters destroyed, likely with a guided missile or shelling, a Turkish military vehicle in the town of Bulbul with neither injuries nor fatalities reported.",0,1571164572
458,6081618,2018-02-05,Battles,Non-state actor overtakes territory,Operation Olive Branch,Military Forces of Turkey (2016-); Opposition Rebels (Syria); Islamist Militia (Syria),YPG: Peoples Protection Units,,Aleppo,Afrin,Raju,Surka,36.6552,36.5891,Liveuamap,"Operation Olive Branch forces, led by the Turkish military, captured the village of Surka from YPG fighters. Neither injuries nor fatalities reported.",0,1571164584
459,6078468,2018-02-05,Battles,Non-state actor overtakes territory,Operation Olive Branch,Military Forces of Turkey (2016-); Opposition Rebels (Syria); Islamist Militia (Syria),YPG: Peoples Protection Units,,Aleppo,Afrin,Bulbul,Sheikh Khoraz,36.7335,36.8891,Liveuamap,"Operation Olive Branch forces, led by the Turkish military, recaptured the village of Sheikh Khoraz from YPG fighters. Neither injuries nor fatalities reported.",0,1571164574
460,6079201,2018-02-05,Battles,Non-state actor overtakes territory,Operation Olive Branch,Military Forces of Turkey (2016-); Opposition Rebels (Syria); Islamist Militia (Syria),YPG: Peoples Protection Units,,Aleppo,Afrin,Sharan,Dikmatash,36.6630,37.0149,Liveuamap,"Operation Olive Branch forces, led by the Turkish military, recaptured the village of Dikmatash and the nearby Sarkays hill from YPG (the source refers to PKK) fighters. Neither injuries nor fatalities reported.",0,1571164581
461,6038795,2018-02-04,Battles,Armed clash,YPG: Peoples Protection Units,QSD: Syrian Democratic Forces,Operation Olive Branch,Military Forces of Turkey (2016-); Opposition Rebels (Syria); Islamist Militia (Syria),Aleppo,Afrin,Bulbul,Sheikh Khoraz,36.7335,36.8891,SOHR; Liveuamap,"YPG-led QSD forces reportedly recaptured the village of Shiekh Khoraz from Turkish and Operation Olive Branch forces with neither injuries nor fatalities reported. Conflicting reports, however, claimed that Operation Olive Branch forces led by the Turkish military had retaken the village. The clashes were accompanied by mutual shelling and Turkish airstrikes. Neither injuries nor fatalities reported.",0,1571164390
462,5860739,2018-02-04,Battles,Armed clash,Operation Olive Branch,Military Forces of Turkey (2016-); Opposition Rebels (Syria); Islamist Militia (Syria),YPG: Peoples Protection Units,,Aleppo,Afrin,Jandairis,Qushla,36.3675,36.6067,SOHR,"Turkish military forces and their allied rebel and Islamist faction fighters, operating under the Operation Olive Branch umbrella, clashed with YPG fighters in the town of Hamam. The clashes were accompanied by intense Turkish shelling in an attempt to open up the nearby road. Two fighters were confirmed killed.",2,1567462271
463,6078343,2018-02-04,Battles,Armed clash,YPG: Peoples Protection Units,,Operation Olive Branch,Military Forces of Turkey (2016-); Opposition Rebels (Syria); Islamist Militia (Syria),Aleppo,Afrin,Afrin,Afrin,36.5111,36.8655,Liveuamap,YPG fighters clashed with Turkish military and Islamist faction fighters under the Operation Olive Branch umbrella in the village of Shera. Four soldiers and Islamist faction fighters were killed during the battle.,4,1571164574
464,6076400,2018-02-03,Battles,Armed clash,YPG: Peoples Protection Units,,Military Forces of Turkey (2016-),,Ar-Raqqa,Tell Abiad,Tell Abiad,Sawsak,36.6967,38.8329,Liveuamap,YPG forces clashed with Turkish army forces at the village of Sawsak with neither injuries nor fatalities reported.,0,1571164570
465,6038771,2018-02-03,Battles,Armed clash,Operation Olive Branch,Military Forces of Turkey (2016-); JSH: Free Syrian Army; Grey Wolves,YPG: Peoples Protection Units,QSD: Syrian Democratic Forces,Aleppo,Afrin,Raju,Raju,36.6770,36.6645,Liveuamap; Airwars,"Turkish military forces supported by the Gray Wolves militia in conjunction with Operation Olive Branch clashed violently with YPG and QSD forces in Raju district amid intense shelling and Turkish airstrikes on Raju. No fatalities were reported, but 6 civilians were injured.",0,1571164390
466,6038767,2018-02-03,Battles,Armed clash,Operation Olive Branch,Military Forces of Turkey (2016-); JSH: Free Syrian Army; Grey Wolves,YPG: Peoples Protection Units,QSD: Syrian Democratic Forces,Aleppo,Afrin,Jandairis,Jandairis,36.3925,36.6896,Airwars; Liveuamap,"Turkish military forces supported by the Gray Wolves militia in conjunction with Operation Olive Branch clashed violently with YPG and QSD forces in Jandairis, amid intense shelling and Turkish airstrikes. No fatalities reported were reported, but 2 civilians were injured.",0,1571164390
467,6079302,2018-02-03,Battles,Armed clash,YPG: Peoples Protection Units,,Military Forces of Turkey (2016-),,Aleppo,A'zaz,A'zaz,Jabal Barsaya,36.6358,37.0324,Liveuamap,"YPG fighters attacked Turkish soldiers south of the Barsaya mountain, wounding six. No fatalities reported.",0,1571164581
468,6074692,2018-02-03,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,YPG: Peoples Protection Units,,Aleppo,A'zaz,A'zaz,Azaz,36.5849,37.0432,Liveuamap,Turkish warplanes struck YPG targets in northwestern areas of Azaz district. Neither injuries nor fatalities reported.,0,1571164568
469,6075952,2018-02-03,Explosions/Remote violence,Shelling/artillery/missile attack,YPG: Peoples Protection Units,,Military Forces of Turkey (2016-),,Aleppo,Afrin,Afrin,Afrin,36.5111,36.8655,Liveuamap,Eight Turkish soldiers were killed by a YPG ATGM strike in the Afrin district.,8,1571164569
470,6038760,2018-02-03,Battles,Armed clash,Operation Olive Branch,Military Forces of Turkey (2016-); JSH: Free Syrian Army; Grey Wolves; Islamist militia (Syria),YPG: Peoples Protection Units,QSD: Syrian Democratic Forces,Aleppo,Afrin,Bulbul,Bulbul,36.7697,36.8193,Liveuamap; SOHR,"Turkish military forces supported by the Gray Wolves militia and islamist militias in conjunction with Operation Olive Branch clashed violently with YPG and QSD forces in Bulbul town amid intense shelling and Turkish airstrikes. 8 Turkish soldiers, 11 Islamist faction fighters, and 6 YPG fighters were confirmed killed in the course of fighting.",25,1571164390
471,5863950,2018-02-02,Explosions/Remote violence,Shelling/artillery/missile attack,YPG: Peoples Protection Units,,Operation Olive Branch,Military Forces of Turkey (2016-); JSH: Free Syrian Army,Aleppo,Afrin,Afrin,Afrin,36.5111,36.8655,SOHR,"YPG fighters destroyed, likely with a guided missile or shelling, a vehicle carrying Operation Olive Branch fighters in the Afrin countryside, which resulted in human losses. Unknown number of fatalities coded to 10.",10,1567462275
